SUBJECTID,age,emotion,ACTOR,presentNumber,meanAmpNC
26,olderAgeGroup,B,1,8,-24.829
26,olderAgeGroup,B,1,9,-5.189
26,olderAgeGroup,B,1,10,-7.213
26,olderAgeGroup,B,2,1,-27.12
26,olderAgeGroup,B,2,2,-9.659
26,olderAgeGroup,B,2,3,-13.957
26,olderAgeGroup,B,2,4,-8.271
26,olderAgeGroup,B,2,5,-2.141
26,olderAgeGroup,B,2,6,1.54
26,olderAgeGroup,B,2,7,1.821
26,olderAgeGroup,B,2,8,5.279
26,olderAgeGroup,B,2,9,2.332
26,olderAgeGroup,B,2,10,2.305
26,olderAgeGroup,B,3,1,-4.127
26,olderAgeGroup,B,3,2,-2.063
26,olderAgeGroup,B,3,3,2.685
26,olderAgeGroup,B,3,4,-2.908
26,olderAgeGroup,B,3,5,12.866
26,olderAgeGroup,B,3,6,5.649
26,olderAgeGroup,B,3,7,-6.037
26,olderAgeGroup,B,3,8,-0.034
26,olderAgeGroup,B,3,9,1.284
26,olderAgeGroup,B,3,10,11.886
26,olderAgeGroup,B,4,1,-4.57
26,olderAgeGroup,B,4,2,-10.623
26,olderAgeGroup,B,4,3,-5.779
26,olderAgeGroup,B,4,4,-3.708
26,olderAgeGroup,B,4,5,2.198
26,olderAgeGroup,B,4,6,-8.459
26,olderAgeGroup,B,4,7,-2.154
26,olderAgeGroup,B,4,8,2.933
26,olderAgeGroup,B,4,9,6.769
26,olderAgeGroup,B,4,10,1.902
26,olderAgeGroup,B,5,1,-8.214
26,olderAgeGroup,B,5,2,-2.729
26,olderAgeGroup,B,5,3,-7.3
26,olderAgeGroup,B,5,4,16.84
26,olderAgeGroup,B,5,5,6.008
26,olderAgeGroup,B,5,6,7.308
26,olderAgeGroup,B,5,7,10.461
26,olderAgeGroup,B,5,8,15.202
26,olderAgeGroup,B,5,9,9.595
26,olderAgeGroup,B,5,10,16.954
26,olderAgeGroup,A,1,1,-16.727
26,olderAgeGroup,A,1,2,-16.293
26,olderAgeGroup,A,1,3,-18.788
26,olderAgeGroup,A,1,4,-13.135
26,olderAgeGroup,A,1,5,-1.748
26,olderAgeGroup,A,1,6,-7.42
26,olderAgeGroup,A,1,7,5.464
26,olderAgeGroup,A,1,8,-4.015
26,olderAgeGroup,A,1,9,1.615
26,olderAgeGroup,A,1,10,-0.384
26,olderAgeGroup,A,2,1,-8.726
26,olderAgeGroup,A,2,2,-15.003
26,olderAgeGroup,A,2,3,-6.232
26,olderAgeGroup,A,2,4,2.311
26,olderAgeGroup,A,2,5,-6.912
26,olderAgeGroup,A,2,6,-5.845
26,olderAgeGroup,A,2,7,-4.352
26,olderAgeGroup,A,2,8,-0.489
26,olderAgeGroup,A,2,9,-0.842
26,olderAgeGroup,A,2,10,5.069
26,olderAgeGroup,A,3,1,-2.178
26,olderAgeGroup,A,3,2,0.588
26,olderAgeGroup,A,3,3,-1.34
26,olderAgeGroup,A,3,4,4.346
26,olderAgeGroup,A,3,5,14.632
26,olderAgeGroup,A,3,6,0.57
26,olderAgeGroup,A,3,7,6.159
26,olderAgeGroup,A,3,8,4.468
26,olderAgeGroup,A,3,9,5.965
26,olderAgeGroup,A,3,10,12.787
26,olderAgeGroup,A,4,1,-13.172
26,olderAgeGroup,A,4,2,-8.383
26,olderAgeGroup,A,4,3,5.092
26,olderAgeGroup,A,4,4,-6.097
26,olderAgeGroup,A,4,5,5.672
26,olderAgeGroup,A,4,6,3.803
26,olderAgeGroup,A,4,7,14.579
26,olderAgeGroup,A,4,8,1.678
26,olderAgeGroup,A,4,9,1.763
26,olderAgeGroup,A,4,10,2.656
26,olderAgeGroup,A,5,1,-9.773
26,olderAgeGroup,A,5,2,10.255
26,olderAgeGroup,A,5,3,5.016
26,olderAgeGroup,A,5,4,4.69
26,olderAgeGroup,A,5,5,12.235
26,olderAgeGroup,A,5,6,17.077
26,olderAgeGroup,A,5,7,11.486
26,olderAgeGroup,A,5,8,15.182
26,olderAgeGroup,A,5,9,15.655
26,olderAgeGroup,A,5,10,24.937
27,youngerAgeGroup,B,1,1,-25.522
27,youngerAgeGroup,B,1,2,-21.27
27,youngerAgeGroup,B,1,3,-15.927
27,youngerAgeGroup,B,1,4,-21.687
27,youngerAgeGroup,B,1,5,-10.285
27,youngerAgeGroup,B,1,6,-12.981
27,youngerAgeGroup,B,1,7,-1.115
27,youngerAgeGroup,B,1,8,0.751
27,youngerAgeGroup,B,1,9,3.337
27,youngerAgeGroup,B,1,10,2.069
27,youngerAgeGroup,B,2,1,-18.976
27,youngerAgeGroup,B,2,2,-3.531
27,youngerAgeGroup,B,2,3,-3.413
27,youngerAgeGroup,B,2,4,1.296
27,youngerAgeGroup,B,2,5,-3.633
27,youngerAgeGroup,B,2,6,-0.239
27,youngerAgeGroup,B,2,7,6.202
27,youngerAgeGroup,B,2,8,-3.769
27,youngerAgeGroup,B,2,9,1.472
27,youngerAgeGroup,B,2,10,8.639
27,youngerAgeGroup,B,3,1,0.375
27,youngerAgeGroup,B,3,2,0.617
27,youngerAgeGroup,B,3,3,-6.464
27,youngerAgeGroup,B,3,4,1.028
27,youngerAgeGroup,B,3,5,0.357
27,youngerAgeGroup,B,3,6,-4.212
27,youngerAgeGroup,B,3,7,-3.595
27,youngerAgeGroup,B,3,8,4.138
27,youngerAgeGroup,B,3,9,14.001
27,youngerAgeGroup,B,3,10,4.212
27,youngerAgeGroup,B,4,1,-15.021
27,youngerAgeGroup,B,4,2,-2.364
27,youngerAgeGroup,B,4,3,-4.092
27,youngerAgeGroup,B,4,4,4.14
27,youngerAgeGroup,B,4,5,-8.803
27,youngerAgeGroup,B,4,6,3.328
27,youngerAgeGroup,B,4,7,-3.614
27,youngerAgeGroup,B,4,8,11.73
27,youngerAgeGroup,B,4,9,13.955
27,youngerAgeGroup,B,4,10,5.721
27,youngerAgeGroup,B,5,1,-1.095
27,youngerAgeGroup,B,5,2,2.757
27,youngerAgeGroup,B,5,3,3.921
27,youngerAgeGroup,B,5,4,0.448
27,youngerAgeGroup,B,5,5,2.917
27,youngerAgeGroup,B,5,6,18.393
27,youngerAgeGroup,B,5,7,16.631
27,youngerAgeGroup,B,5,8,8.895
27,youngerAgeGroup,B,5,9,20.733
27,youngerAgeGroup,B,5,10,14.207
27,youngerAgeGroup,A,1,1,-3.25
27,youngerAgeGroup,A,1,2,-11.252
27,youngerAgeGroup,A,1,3,-12.241
27,youngerAgeGroup,A,1,4,-13.262
27,youngerAgeGroup,A,1,5,-11.147
27,youngerAgeGroup,A,1,6,-14.591
27,youngerAgeGroup,A,1,7,-1.805
27,youngerAgeGroup,A,1,8,-18.352
27,youngerAgeGroup,A,1,9,0.559
27,youngerAgeGroup,A,1,10,4.352
27,youngerAgeGroup,A,2,1,-1.727
27,youngerAgeGroup,A,2,2,-2.132
27,youngerAgeGroup,A,2,3,-5.7
27,youngerAgeGroup,A,2,4,4.164
27,youngerAgeGroup,A,2,5,7.76
27,youngerAgeGroup,A,2,6,-9.422
27,youngerAgeGroup,A,2,7,7.735
27,youngerAgeGroup,A,2,8,-1.086
27,youngerAgeGroup,A,2,9,4.395
27,youngerAgeGroup,A,2,10,7.479
27,youngerAgeGroup,A,3,1,-8.159
27,youngerAgeGroup,A,3,2,-2.474
27,youngerAgeGroup,A,3,3,0.413
27,youngerAgeGroup,A,3,4,0.758
27,youngerAgeGroup,A,3,5,2.57
27,youngerAgeGroup,A,3,6,5.635
27,youngerAgeGroup,A,3,7,9.333
27,youngerAgeGroup,A,3,8,15.118
27,youngerAgeGroup,A,3,9,7.655
27,youngerAgeGroup,A,3,10,10.884
27,youngerAgeGroup,A,4,1,-8.606
27,youngerAgeGroup,A,4,2,-4.295
27,youngerAgeGroup,A,4,3,3.125
27,youngerAgeGroup,A,4,4,-10.223
27,youngerAgeGroup,A,4,5,-0.644
27,youngerAgeGroup,A,4,6,-3.462
27,youngerAgeGroup,A,4,7,13.17
27,youngerAgeGroup,A,4,8,2.705
27,youngerAgeGroup,A,4,9,8.636
27,youngerAgeGroup,A,4,10,12.688
27,youngerAgeGroup,A,5,1,3.73
27,youngerAgeGroup,A,5,2,1.596
27,youngerAgeGroup,A,5,3,5.349
27,youngerAgeGroup,A,5,4,10.805
27,youngerAgeGroup,A,5,5,-0.25
27,youngerAgeGroup,A,5,6,7.491
27,youngerAgeGroup,A,5,7,23.157
27,youngerAgeGroup,A,5,8,17.064
27,youngerAgeGroup,A,5,9,22.792
27,youngerAgeGroup,A,5,10,8.95
28,youngerAgeGroup,B,1,1,-8.035
28,youngerAgeGroup,B,1,2,-23.966
28,youngerAgeGroup,B,1,3,-4.628
28,youngerAgeGroup,B,1,4,-7.814
28,youngerAgeGroup,B,1,5,-5.387
28,youngerAgeGroup,B,1,6,-1.726
28,youngerAgeGroup,B,1,7,-2.43
28,youngerAgeGroup,B,1,8,5.495
28,youngerAgeGroup,B,1,9,7.72
28,youngerAgeGroup,B,1,10,7.672
28,youngerAgeGroup,B,2,1,7.692
28,youngerAgeGroup,B,2,2,-4.93
28,youngerAgeGroup,B,2,3,1.854
28,youngerAgeGroup,B,2,4,-2.549
28,youngerAgeGroup,B,2,5,1.612
28,youngerAgeGroup,B,2,6,13.579
28,youngerAgeGroup,B,2,7,11.931
28,youngerAgeGroup,B,2,8,20.401
28,youngerAgeGroup,B,2,9,8.234
28,youngerAgeGroup,B,2,10,17.152
28,youngerAgeGroup,B,3,1,5.161
28,youngerAgeGroup,B,3,2,17.318
28,youngerAgeGroup,B,3,3,13.272
28,youngerAgeGroup,B,3,4,11.943
28,youngerAgeGroup,B,3,5,7.151
28,youngerAgeGroup,B,3,6,15.104
28,youngerAgeGroup,B,3,7,16.012
28,youngerAgeGroup,B,3,8,14.741
28,youngerAgeGroup,B,3,9,22.139
28,youngerAgeGroup,B,3,10,15.016
28,youngerAgeGroup,B,4,1,4.247
28,youngerAgeGroup,B,4,2,11.999
28,youngerAgeGroup,B,4,3,11.668
28,youngerAgeGroup,B,4,4,1.897
28,youngerAgeGroup,B,4,5,12.11
28,youngerAgeGroup,B,4,6,12.339
28,youngerAgeGroup,B,4,7,7.378
28,youngerAgeGroup,B,4,8,19.771
28,youngerAgeGroup,B,4,9,18.362
28,youngerAgeGroup,B,4,10,23.965
28,youngerAgeGroup,B,5,1,14.634
28,youngerAgeGroup,B,5,2,6.9
28,youngerAgeGroup,B,5,3,9.617
28,youngerAgeGroup,B,5,4,17.964
28,youngerAgeGroup,B,5,5,2.651
28,youngerAgeGroup,B,5,6,25.804
28,youngerAgeGroup,B,5,7,28.436
28,youngerAgeGroup,B,5,8,21.042
28,youngerAgeGroup,B,5,9,20.467
28,youngerAgeGroup,B,5,10,21.404
28,youngerAgeGroup,A,1,1,-4.701
28,youngerAgeGroup,A,1,2,1.463
28,youngerAgeGroup,A,1,3,-8.825
28,youngerAgeGroup,A,1,4,-0.748
28,youngerAgeGroup,A,1,5,-3.005
28,youngerAgeGroup,A,1,6,-10.343
28,youngerAgeGroup,A,1,7,-1.306
28,youngerAgeGroup,A,1,8,8.582
28,youngerAgeGroup,A,1,9,9.288
28,youngerAgeGroup,A,1,10,0.646
28,youngerAgeGroup,A,2,1,-9.438
28,youngerAgeGroup,A,2,2,-0.508
28,youngerAgeGroup,A,2,3,13.125
28,youngerAgeGroup,A,2,4,15.388
28,youngerAgeGroup,A,2,5,12.442
28,youngerAgeGroup,A,2,6,15.39
28,youngerAgeGroup,A,2,7,6.123
28,youngerAgeGroup,A,2,8,14.866
28,youngerAgeGroup,A,2,9,20.038
28,youngerAgeGroup,A,2,10,5.772
28,youngerAgeGroup,A,3,1,-5.746
28,youngerAgeGroup,A,3,2,9.522
28,youngerAgeGroup,A,3,3,16.516
28,youngerAgeGroup,A,3,4,14.441
28,youngerAgeGroup,A,3,5,2.508
28,youngerAgeGroup,A,3,6,6.809
28,youngerAgeGroup,A,3,7,7.496
28,youngerAgeGroup,A,3,8,18.766
28,youngerAgeGroup,A,3,9,14.792
28,youngerAgeGroup,A,3,10,13.426
28,youngerAgeGroup,A,4,1,-7.425
28,youngerAgeGroup,A,4,2,8.414
28,youngerAgeGroup,A,4,3,8.745
28,youngerAgeGroup,A,4,4,14.115
28,youngerAgeGroup,A,4,5,18.588
28,youngerAgeGroup,A,4,6,20.841
28,youngerAgeGroup,A,4,7,15.59
28,youngerAgeGroup,A,4,8,22.585
28,youngerAgeGroup,A,4,9,23.633
28,youngerAgeGroup,A,4,10,26.392
28,youngerAgeGroup,A,5,1,14.417
28,youngerAgeGroup,A,5,2,21.613
28,youngerAgeGroup,A,5,3,15.515
28,youngerAgeGroup,A,5,4,8.495
28,youngerAgeGroup,A,5,5,21.384
28,youngerAgeGroup,A,5,6,24.171
28,youngerAgeGroup,A,5,7,25.484
28,youngerAgeGroup,A,5,8,19.869
28,youngerAgeGroup,A,5,9,32.437
28,youngerAgeGroup,A,5,10,20.548
29,olderAgeGroup,B,1,1,-9.659
29,olderAgeGroup,B,1,2,-22.151
29,olderAgeGroup,B,1,3,-10.71
29,olderAgeGroup,B,1,4,-4.772
29,olderAgeGroup,B,1,5,-13.709
29,olderAgeGroup,B,1,6,-10.314
29,olderAgeGroup,B,1,7,-8.905
29,olderAgeGroup,B,1,8,-9.325
29,olderAgeGroup,B,1,9,-9.349
29,olderAgeGroup,B,1,10,-12.802
29,olderAgeGroup,B,2,1,-14.591
29,olderAgeGroup,B,2,2,-13.026
29,olderAgeGroup,B,2,3,-19.577
29,olderAgeGroup,B,2,4,-0.838
29,olderAgeGroup,B,2,5,-12.087
29,olderAgeGroup,B,2,6,-1.449
29,olderAgeGroup,B,2,7,0.41
29,olderAgeGroup,B,2,8,-3.194
29,olderAgeGroup,B,2,9,1.76
29,olderAgeGroup,B,2,10,-9.604
29,olderAgeGroup,B,3,1,-6.957
29,olderAgeGroup,B,3,2,-2.617
29,olderAgeGroup,B,3,3,6.832
29,olderAgeGroup,B,3,4,-1.582
29,olderAgeGroup,B,3,5,-5.364
29,olderAgeGroup,B,3,6,-2.601
29,olderAgeGroup,B,3,7,8.918
29,olderAgeGroup,B,3,8,5.08
29,olderAgeGroup,B,3,9,-0.899
29,olderAgeGroup,B,3,10,4.878
29,olderAgeGroup,B,4,1,-0.77
29,olderAgeGroup,B,4,2,-7.634
29,olderAgeGroup,B,4,3,-2.103
29,olderAgeGroup,B,4,4,1.205
29,olderAgeGroup,B,4,5,-2.867
29,olderAgeGroup,B,4,6,1.817
29,olderAgeGroup,B,4,7,5.972
29,olderAgeGroup,B,4,8,-1.842
29,olderAgeGroup,B,4,9,6.996
29,olderAgeGroup,B,4,10,0.685
29,olderAgeGroup,B,5,1,-0.09
29,olderAgeGroup,B,5,2,11.45
29,olderAgeGroup,B,5,3,5.524
29,olderAgeGroup,B,5,4,0.059
29,olderAgeGroup,B,5,5,-1.542
29,olderAgeGroup,B,5,6,9.93
29,olderAgeGroup,B,5,7,10.018
29,olderAgeGroup,B,5,8,11.315
29,olderAgeGroup,B,5,9,6.843
29,olderAgeGroup,B,5,10,4.135
29,olderAgeGroup,A,1,1,-26.378
29,olderAgeGroup,A,1,2,-18.886
29,olderAgeGroup,A,1,3,-9.942
29,olderAgeGroup,A,1,4,-14.665
29,olderAgeGroup,A,1,5,-6.319
29,olderAgeGroup,A,1,6,-16.099
29,olderAgeGroup,A,1,7,-8.993
29,olderAgeGroup,A,1,8,-13.706
29,olderAgeGroup,A,1,9,-4.917
29,olderAgeGroup,A,1,10,-7.605
29,olderAgeGroup,A,2,1,-15.341
29,olderAgeGroup,A,2,2,-16.916
29,olderAgeGroup,A,2,3,-5.137
29,olderAgeGroup,A,2,4,-6.524
29,olderAgeGroup,A,2,5,-1.489
29,olderAgeGroup,A,2,6,-4.109
29,olderAgeGroup,A,2,7,-0.912
29,olderAgeGroup,A,2,8,-1.75
29,olderAgeGroup,A,2,9,-5.995
29,olderAgeGroup,A,2,10,6.155
29,olderAgeGroup,A,3,1,-11.435
29,olderAgeGroup,A,3,2,4.367
29,olderAgeGroup,A,3,3,1.012
29,olderAgeGroup,A,3,4,0.298
29,olderAgeGroup,A,3,5,-1.472
29,olderAgeGroup,A,3,6,-2.71
29,olderAgeGroup,A,3,7,-4.063
29,olderAgeGroup,A,3,8,7.433
29,olderAgeGroup,A,3,9,4.587
29,olderAgeGroup,A,3,10,10.057
29,olderAgeGroup,A,4,1,-4.289
29,olderAgeGroup,A,4,2,5.91
29,olderAgeGroup,A,4,3,4.839
29,olderAgeGroup,A,4,4,-1.588
29,olderAgeGroup,A,4,5,-2.492
29,olderAgeGroup,A,4,6,8.495
29,olderAgeGroup,A,4,7,-7.21
29,olderAgeGroup,A,4,8,7.873
29,olderAgeGroup,A,4,9,3.113
29,olderAgeGroup,A,4,10,8.716
29,olderAgeGroup,A,5,1,13.233
29,olderAgeGroup,A,5,2,6.728
29,olderAgeGroup,A,5,3,-4.672
29,olderAgeGroup,A,5,4,11.249
29,olderAgeGroup,A,5,5,15.094
29,olderAgeGroup,A,5,6,4.523
29,olderAgeGroup,A,5,7,13.654
29,olderAgeGroup,A,5,8,13.661
29,olderAgeGroup,A,5,9,9.751
29,olderAgeGroup,A,5,10,7.566
30,youngerAgeGroup,B,1,1,-21.894
30,youngerAgeGroup,B,1,2,-12.199
30,youngerAgeGroup,B,1,3,-16.197
30,youngerAgeGroup,B,1,4,-26.36
30,youngerAgeGroup,B,1,5,-3.517
30,youngerAgeGroup,B,1,6,-8.59
30,youngerAgeGroup,B,1,7,-7.896
30,youngerAgeGroup,B,1,8,-8.037
30,youngerAgeGroup,B,1,9,-9.711
30,youngerAgeGroup,B,1,10,-10.177
30,youngerAgeGroup,B,2,1,-12.413
30,youngerAgeGroup,B,2,2,-15.898
30,youngerAgeGroup,B,2,3,-9.148
30,youngerAgeGroup,B,2,4,-13.239
30,youngerAgeGroup,B,2,5,-1.581
30,youngerAgeGroup,B,2,6,-4.207
30,youngerAgeGroup,B,2,7,8.079
30,youngerAgeGroup,B,2,8,8.875
30,youngerAgeGroup,B,2,9,11.57
30,youngerAgeGroup,B,2,10,7.571
30,youngerAgeGroup,B,3,1,7.716
30,youngerAgeGroup,B,3,2,-0.048
30,youngerAgeGroup,B,3,3,-7.277
30,youngerAgeGroup,B,3,4,-7.77
30,youngerAgeGroup,B,3,5,-0.149
30,youngerAgeGroup,B,3,6,1.487
30,youngerAgeGroup,B,3,7,4.284
30,youngerAgeGroup,B,3,8,16.376
30,youngerAgeGroup,B,3,9,10.361
30,youngerAgeGroup,B,3,10,10.507
30,youngerAgeGroup,B,4,1,-1.93
30,youngerAgeGroup,B,4,2,-8.216
30,youngerAgeGroup,B,4,3,-11.634
30,youngerAgeGroup,B,4,4,2.077
30,youngerAgeGroup,B,4,5,-2.009
30,youngerAgeGroup,B,4,6,13.087
30,youngerAgeGroup,B,4,7,9.677
30,youngerAgeGroup,B,4,8,9.071
30,youngerAgeGroup,B,4,9,9.433
30,youngerAgeGroup,B,4,10,15.353
30,youngerAgeGroup,B,5,1,-1.491
30,youngerAgeGroup,B,5,2,8.846
30,youngerAgeGroup,B,5,3,3.304
30,youngerAgeGroup,B,5,4,3.986
30,youngerAgeGroup,B,5,5,2.158
30,youngerAgeGroup,B,5,6,3.908
30,youngerAgeGroup,B,5,7,9.464
30,youngerAgeGroup,B,5,8,16.041
30,youngerAgeGroup,B,5,9,9.101
30,youngerAgeGroup,B,5,10,20.944
30,youngerAgeGroup,A,1,1,-9.739
30,youngerAgeGroup,A,1,2,-2.725
30,youngerAgeGroup,A,1,3,-23.723
30,youngerAgeGroup,A,1,4,-10.876
30,youngerAgeGroup,A,1,5,-6.371
30,youngerAgeGroup,A,1,6,-13.491
30,youngerAgeGroup,A,1,7,-3.58
30,youngerAgeGroup,A,1,8,-2.179
30,youngerAgeGroup,A,1,9,-0.775
30,youngerAgeGroup,A,1,10,5.084
30,youngerAgeGroup,A,2,1,-2.794
30,youngerAgeGroup,A,2,2,-9.086
30,youngerAgeGroup,A,2,3,-2.553
30,youngerAgeGroup,A,2,4,-6.864
30,youngerAgeGroup,A,2,5,4.104
30,youngerAgeGroup,A,2,6,-15.103
30,youngerAgeGroup,A,2,7,-0.783
30,youngerAgeGroup,A,2,8,12.696
30,youngerAgeGroup,A,2,9,12.308
30,youngerAgeGroup,A,2,10,-4.987
30,youngerAgeGroup,A,3,1,7.865
30,youngerAgeGroup,A,3,2,-1.887
30,youngerAgeGroup,A,3,3,0.349
30,youngerAgeGroup,A,3,4,10.647
30,youngerAgeGroup,A,3,5,10.245
30,youngerAgeGroup,A,3,6,-1.238
30,youngerAgeGroup,A,3,7,3.336
30,youngerAgeGroup,A,3,8,6.886
30,youngerAgeGroup,A,3,9,11.219
30,youngerAgeGroup,A,3,10,13.466
30,youngerAgeGroup,A,4,1,1.979
30,youngerAgeGroup,A,4,2,-5.992
30,youngerAgeGroup,A,4,3,1.238
30,youngerAgeGroup,A,4,4,1.965
30,youngerAgeGroup,A,4,5,1.275
30,youngerAgeGroup,A,4,6,9.302
30,youngerAgeGroup,A,4,7,10.777
30,youngerAgeGroup,A,4,8,19.28
30,youngerAgeGroup,A,4,9,13.223
30,youngerAgeGroup,A,4,10,10.209
30,youngerAgeGroup,A,5,1,14.447
30,youngerAgeGroup,A,5,2,7.007
30,youngerAgeGroup,A,5,3,15.753
30,youngerAgeGroup,A,5,4,7.817
30,youngerAgeGroup,A,5,5,14.724
30,youngerAgeGroup,A,5,6,20.463
30,youngerAgeGroup,A,5,7,9.193
30,youngerAgeGroup,A,5,8,13.095
30,youngerAgeGroup,A,5,9,15.471
30,youngerAgeGroup,A,5,10,19.588
31,olderAgeGroup,B,1,1,-28.63
31,olderAgeGroup,B,1,2,-28.863
31,olderAgeGroup,B,1,3,-33.433
31,olderAgeGroup,B,1,4,-17.755
31,olderAgeGroup,B,1,5,-15.126
31,olderAgeGroup,B,1,6,-11.051
31,olderAgeGroup,B,1,7,-15.806
31,olderAgeGroup,B,1,8,-8.041
31,olderAgeGroup,B,1,9,-6.305
31,olderAgeGroup,B,1,10,-21.666
31,olderAgeGroup,B,2,1,-16.186
31,olderAgeGroup,B,2,2,-19.316
31,olderAgeGroup,B,2,3,-26.011
31,olderAgeGroup,B,2,4,-19.309
31,olderAgeGroup,B,2,5,-8.539
31,olderAgeGroup,B,2,6,-7.665
31,olderAgeGroup,B,2,7,-19.829
31,olderAgeGroup,B,2,8,-16.035
31,olderAgeGroup,B,2,9,-4.257
31,olderAgeGroup,B,2,10,-2.46
31,olderAgeGroup,B,3,1,-18.787
31,olderAgeGroup,B,3,2,-14.024
31,olderAgeGroup,B,3,3,-15.934
31,olderAgeGroup,B,3,4,-12.623
31,olderAgeGroup,B,3,5,-3.856
31,olderAgeGroup,B,3,6,0.093
31,olderAgeGroup,B,3,7,-6.013
31,olderAgeGroup,B,3,8,-13.603
31,olderAgeGroup,B,3,9,-7.648
31,olderAgeGroup,B,3,10,-7.215
31,olderAgeGroup,B,4,1,-13.381
31,olderAgeGroup,B,4,2,-9.668
31,olderAgeGroup,B,4,3,-9.735
31,olderAgeGroup,B,4,4,-10.539
31,olderAgeGroup,B,4,5,-6.62
31,olderAgeGroup,B,4,6,-12.884
31,olderAgeGroup,B,4,7,1.255
31,olderAgeGroup,B,4,8,-12.057
31,olderAgeGroup,B,4,9,5.844
31,olderAgeGroup,B,4,10,-0.589
31,olderAgeGroup,B,5,1,-3.387
31,olderAgeGroup,B,5,2,-1.402
31,olderAgeGroup,B,5,3,-5.384
31,olderAgeGroup,B,5,4,0.449
31,olderAgeGroup,B,5,5,-11.691
31,olderAgeGroup,B,5,6,2.441
31,olderAgeGroup,B,5,7,6.143
31,olderAgeGroup,B,5,8,-3.752
31,olderAgeGroup,B,5,9,-4.578
31,olderAgeGroup,B,5,10,3.535
31,olderAgeGroup,A,1,1,-27.381
31,olderAgeGroup,A,1,2,-29.463
31,olderAgeGroup,A,1,3,-20.551
31,olderAgeGroup,A,1,4,-22.831
31,olderAgeGroup,A,1,5,-29.692
31,olderAgeGroup,A,1,6,-30.741
31,olderAgeGroup,A,1,7,-22.902
31,olderAgeGroup,A,1,8,-17.777
31,olderAgeGroup,A,1,9,-10.048
31,olderAgeGroup,A,1,10,-24.269
31,olderAgeGroup,A,2,1,-20.896
31,olderAgeGroup,A,2,2,-28.817
31,olderAgeGroup,A,2,3,-14.061
31,olderAgeGroup,A,2,4,-8.985
31,olderAgeGroup,A,2,5,-11.688
31,olderAgeGroup,A,2,6,-7.5
31,olderAgeGroup,A,2,7,-15.576
31,olderAgeGroup,A,2,8,-20.563
31,olderAgeGroup,A,2,9,-15.666
31,olderAgeGroup,A,2,10,-1.916
31,olderAgeGroup,A,3,1,-13.889
31,olderAgeGroup,A,3,2,-9.57
31,olderAgeGroup,A,3,3,-11.9
31,olderAgeGroup,A,3,4,-10.539
31,olderAgeGroup,A,3,5,-9.792
31,olderAgeGroup,A,3,6,-2.406
31,olderAgeGroup,A,3,7,-5.495
31,olderAgeGroup,A,3,8,2.034
31,olderAgeGroup,A,3,9,-2.955
31,olderAgeGroup,A,3,10,5.525
31,olderAgeGroup,A,4,1,-14.852
31,olderAgeGroup,A,4,2,-10.439
31,olderAgeGroup,A,4,3,-22.979
31,olderAgeGroup,A,4,4,-4.643
31,olderAgeGroup,A,4,5,-10.715
31,olderAgeGroup,A,4,6,-15.626
31,olderAgeGroup,A,4,7,-0.297
31,olderAgeGroup,A,4,8,-3.724
31,olderAgeGroup,A,4,9,1.629
31,olderAgeGroup,A,4,10,1.209
31,olderAgeGroup,A,5,1,-8.166
31,olderAgeGroup,A,5,2,-3.785
31,olderAgeGroup,A,5,3,-7.723
31,olderAgeGroup,A,5,4,0.747
31,olderAgeGroup,A,5,5,0.197
31,olderAgeGroup,A,5,6,8.517
31,olderAgeGroup,A,5,7,-4.137
31,olderAgeGroup,A,5,8,14.005
31,olderAgeGroup,A,5,9,7.542
31,olderAgeGroup,A,5,10,3.682
32,youngerAgeGroup,B,1,1,-3.038
32,youngerAgeGroup,B,1,2,-9.709
32,youngerAgeGroup,B,1,3,3.454
32,youngerAgeGroup,B,1,4,12.042
32,youngerAgeGroup,B,1,5,-6.272
32,youngerAgeGroup,B,1,6,-5.365
32,youngerAgeGroup,B,1,7,-8.572
32,youngerAgeGroup,B,1,8,0.796
32,youngerAgeGroup,B,1,9,11.788
32,youngerAgeGroup,B,1,10,5.65
32,youngerAgeGroup,B,2,1,8.639
32,youngerAgeGroup,B,2,2,7.643
32,youngerAgeGroup,B,2,3,0.742
32,youngerAgeGroup,B,2,4,8.637
32,youngerAgeGroup,B,2,5,9.526
32,youngerAgeGroup,B,2,6,2.841
32,youngerAgeGroup,B,2,7,8.768
32,youngerAgeGroup,B,2,8,16.468
32,youngerAgeGroup,B,2,9,7.178
32,youngerAgeGroup,B,2,10,14.137
32,youngerAgeGroup,B,3,1,5.79
32,youngerAgeGroup,B,3,2,4.29
32,youngerAgeGroup,B,3,3,15.029
32,youngerAgeGroup,B,3,4,11.79
32,youngerAgeGroup,B,3,5,12.798
32,youngerAgeGroup,B,3,6,8.176
32,youngerAgeGroup,B,3,7,6.311
32,youngerAgeGroup,B,3,8,19.182
32,youngerAgeGroup,B,3,9,7.427
32,youngerAgeGroup,B,3,10,15.069
32,youngerAgeGroup,B,4,1,-4.64
32,youngerAgeGroup,B,4,2,5.277
32,youngerAgeGroup,B,4,3,3.864
32,youngerAgeGroup,B,4,4,2.987
32,youngerAgeGroup,B,4,5,8.551
32,youngerAgeGroup,B,4,6,20.013
32,youngerAgeGroup,B,4,7,11.37
32,youngerAgeGroup,B,4,8,20.535
32,youngerAgeGroup,B,4,9,20.508
32,youngerAgeGroup,B,4,10,20.238
32,youngerAgeGroup,B,5,1,16.786
